dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,liked
1, 09:00:00,25,24,0,0,0,1
6, 16:00:00,34,10,0,0,0,0
1, 11:00:00,30,15,0,0,0,0
0, 17:00:00,21,3,0,0,1,0
5, 11:00:00,28,20,0,0,1,1
1, 04:00:00,30,76,0,0,1,0
0, 15:00:00,35,17,0,0,0,1
2, 20:00:00,39,29,0,1,1,1
4, 17:00:00,35,20,0,0,1,0
5, 19:00:00,25,24,0,0,0,0
6, 20:00:00,19,8,0,0,0,0
3, 22:00:00,32,3,0,0,0,0
1, 20:00:00,35,51,1,1,0,1
5, 20:00:00,25,9,0,0,0,0
2, 14:00:00,27,37,0,0,0,1
5, 20:00:00,21,19,0,1,1,0
4, 05:00:00,21,20,0,1,1,0
0, 02:00:00,34,25,0,0,1,0
6, 18:00:00,41,10,0,0,0,0
2, 19:00:00,36,16,1,0,1,0
5, 15:00:00,34,42,0,0,1,0
6, 01:00:00,35,18,0,1,0,1
6, 18:00:00,20,15,0,0,1,1
4, 19:00:00,19,12,0,0,0,1
2, 07:00:00,34,44,1,0,1,0
2, 14:00:00,24,4,0,0,1,0
5, 13:00:00,23,2,0,0,0,0
4, 07:00:00,17,13,1,0,0,1
2, 21:00:00,34,12,0,0,1,0
5, 10:00:00,27,52,0,1,1,0
3, 05:00:00,28,13,0,0,1,0
4, 19:00:00,46,24,1,0,1,0
2, 11:00:00,24,12,0,0,1,1
6, 23:00:00,28,1,0,1,0,1
3, 19:00:00,32,21,0,0,1,0
2, 19:00:00,43,18,0,1,1,1
6, 01:00:00,22,25,0,0,0,0
3, 12:00:00,44,34,0,1,1,0
3, 15:00:00,52,19,1,1,1,0
4, 20:00:00,35,10,0,0,1,1
1, 14:00:00,33,28,0,0,1,0
0, 18:00:00,20,65,0,0,1,1
2, 04:00:00,35,15,0,0,0,0
1, 09:00:00,31,11,0,0,1,0
1, 15:00:00,19,42,0,0,1,0
0, 13:00:00,25,36,0,0,0,0
3, 15:00:00,24,2,0,0,0,0
4, 23:00:00,27,5,0,1,1,0
0, 08:00:00,25,29,0,1,1,0
1, 22:00:00,30,13,0,0,0,0
4, 04:00:00,39,20,0,0,0,0
3, 21:00:00,30,18,0,0,1,0
6, 15:00:00,31,22,0,0,0,0
1, 05:00:00,23,13,0,0,0,0
2, 06:00:00,36,38,0,0,1,0
4, 13:00:00,45,44,0,0,1,0
3, 08:00:00,31,6,0,0,0,0
5, 20:00:00,22,78,0,0,1,0
2, 03:00:00,44,52,0,1,0,0
3, 23:00:00,23,23,1,0,0,1
2, 00:00:00,26,11,0,0,1,0
4, 01:00:00,23,17,0,0,1,0
4, 23:00:00,24,66,0,0,1,0
6, 15:00:00,31,40,0,0,0,0
6, 03:00:00,29,6,0,0,0,0
1, 23:00:00,17,14,0,0,1,0
0, 12:00:00,39,6,0,1,0,0
2, 18:00:00,33,20,0,1,0,0
1, 22:00:00,41,33,1,1,1,0
3, 02:00:00,33,1,0,0,1,0
1, 13:00:00,20,1,0,0,0,0
4, 07:00:00,25,9,0,0,1,0
3, 16:00:00,17,43,0,0,0,1
5, 22:00:00,34,29,0,0,1,1
3, 01:00:00,33,8,0,0,1,0
4, 22:00:00,21,4,0,1,0,0
5, 17:00:00,21,6,0,0,0,0
0, 18:00:00,24,19,0,0,1,1
2, 17:00:00,50,27,0,0,1,0
6, 15:00:00,21,53,0,0,0,0
0, 12:00:00,36,32,1,0,1,1
6, 05:00:00,28,71,0,0,1,0
0, 03:00:00,28,33,0,0,1,0
3, 15:00:00,37,30,1,0,1,0
5, 15:00:00,31,37,0,0,0,0
6, 17:00:00,37,24,0,0,1,1
0, 23:00:00,26,68,1,0,1,0
1, 03:00:00,22,9,0,0,0,0
4, 21:00:00,23,37,0,1,0,0
0, 11:00:00,38,15,0,0,0,0
6, 07:00:00,24,5,0,0,0,0
4, 19:00:00,34,15,0,0,1,0
2, 16:00:00,33,14,0,0,0,0
3, 06:00:00,43,10,0,0,0,0
2, 00:00:00,53,24,1,0,1,0
6, 20:00:00,25,16,0,1,0,0
0, 05:00:00,40,36,1,0,1,0
0, 19:00:00,44,17,0,0,1,0
1, 21:00:00,56,6,0,0,1,0
6, 14:00:00,49,13,0,0,0,0
5, 14:00:00,24,27,0,1,1,0
0, 19:00:00,17,6,0,0,0,0
0, 23:00:00,17,13,0,0,1,1
1, 10:00:00,19,13,0,0,1,0
4, 12:00:00,28,11,0,1,0,0
4, 04:00:00,31,27,1,0,1,0
6, 03:00:00,22,43,0,0,1,0
1, 17:00:00,29,14,0,0,0,0
6, 22:00:00,21,3,0,0,1,0
4, 14:00:00,18,8,0,0,1,0
1, 04:00:00,41,3,0,0,0,0
2, 20:00:00,18,50,0,0,0,0
5, 23:00:00,25,12,0,0,0,0
1, 20:00:00,25,4,0,1,0,0
6, 06:00:00,30,44,1,1,1,0
1, 02:00:00,22,17,0,0,1,0
1, 01:00:00,26,22,0,1,1,0
6, 21:00:00,33,19,0,0,0,0
3, 21:00:00,30,8,0,0,1,0
1, 19:00:00,49,5,0,0,0,0
5, 07:00:00,22,22,0,0,1,0
6, 09:00:00,27,45,0,1,0,0
4, 13:00:00,38,44,0,0,1,0
5, 00:00:00,32,27,0,0,1,0
5, 21:00:00,23,5,0,0,1,0
4, 15:00:00,35,13,0,0,0,0
6, 02:00:00,27,24,0,0,1,0
2, 20:00:00,33,15,0,1,1,0
0, 14:00:00,22,30,0,0,1,1
2, 16:00:00,21,26,0,1,1,0
1, 20:00:00,44,30,0,0,1,1
3, 17:00:00,29,19,0,0,1,1
6, 16:00:00,27,39,1,1,1,0
4, 22:00:00,57,10,0,0,0,0
0, 00:00:00,27,54,0,0,1,0
4, 05:00:00,44,13,0,1,1,0
3, 18:00:00,19,26,0,0,1,0
2, 15:00:00,24,13,0,0,1,0
5, 15:00:00,29,11,0,0,1,0
6, 15:00:00,18,23,0,0,1,1
1, 20:00:00,25,84,0,0,1,0
3, 02:00:00,43,34,0,0,1,0
5, 16:00:00,22,44,0,1,0,0
0, 14:00:00,28,31,1,0,1,0
0, 16:00:00,20,24,0,0,1,0
4, 10:00:00,28,34,0,1,0,1
2, 22:00:00,21,17,0,0,1,0
3, 03:00:00,23,12,0,0,1,0
1, 03:00:00,28,35,0,0,1,0
3, 13:00:00,32,7,0,0,0,1
5, 23:00:00,33,17,1,0,1,0
3, 22:00:00,26,20,0,0,1,0
3, 12:00:00,28,36,0,0,1,0
3, 05:00:00,22,4,0,0,1,0
0, 13:00:00,19,17,0,0,0,0
0, 21:00:00,32,17,0,0,1,0
1, 18:00:00,40,18,0,0,0,0
6, 15:00:00,38,6,0,0,0,0
5, 18:00:00,37,2,0,0,0,0
3, 11:00:00,36,19,1,0,1,0
2, 12:00:00,27,11,0,0,0,1
3, 19:00:00,29,19,0,0,1,1
2, 19:00:00,24,24,1,1,1,0
3, 07:00:00,32,8,0,0,1,0
5, 00:00:00,38,23,0,1,1,0
6, 11:00:00,28,18,0,0,0,0
5, 14:00:00,25,21,0,0,1,1
3, 22:00:00,25,21,0,0,1,0
1, 18:00:00,72,45,0,0,1,0
4, 16:00:00,24,2,0,0,1,0
2, 16:00:00,27,7,0,0,0,0
2, 17:00:00,42,13,0,0,0,0
2, 00:00:00,23,22,0,0,1,1
5, 19:00:00,26,28,1,0,1,1
5, 14:00:00,25,16,0,0,1,0
5, 00:00:00,20,4,0,0,1,0
6, 02:00:00,21,58,0,0,1,0
1, 14:00:00,22,38,0,0,1,0
4, 17:00:00,50,19,0,0,1,1
1, 18:00:00,23,16,0,0,1,0
0, 04:00:00,53,47,0,0,0,1
6, 16:00:00,54,24,0,1,0,0
5, 03:00:00,47,31,0,1,1,1
3, 08:00:00,33,17,0,0,1,0
5, 13:00:00,44,20,0,0,0,0
3, 03:00:00,20,17,0,0,0,0
5, 15:00:00,20,63,0,0,1,0
2, 02:00:00,21,24,0,0,1,1
1, 17:00:00,20,20,0,0,1,0
4, 19:00:00,45,9,1,0,1,0
3, 19:00:00,23,23,0,0,0,0
2, 02:00:00,30,13,0,0,1,0
1, 03:00:00,19,17,1,1,1,0
3, 07:00:00,27,21,0,0,1,1
3, 17:00:00,30,6,0,0,0,0
2, 02:00:00,31,28,1,1,1,0
4, 17:00:00,29,17,0,0,1,1
2, 11:00:00,44,29,0,0,1,0
5, 18:00:00,29,11,0,0,1,1
6, 01:00:00,27,4,0,0,0,0
2, 08:00:00,17,37,0,0,1,0
5, 01:00:00,19,43,0,1,1,1
1, 19:00:00,19,16,0,0,1,0
5, 03:00:00,31,9,0,0,1,0
5, 20:00:00,22,16,0,0,1,0
3, 01:00:00,35,18,0,1,1,0
1, 15:00:00,25,9,0,0,1,0
1, 21:00:00,36,31,1,0,1,1
3, 18:00:00,72,10,0,0,1,0
4, 19:00:00,41,6,0,1,1,0
3, 05:00:00,39,7,0,0,1,0
4, 01:00:00,24,73,0,0,1,0
1, 02:00:00,27,4,0,0,1,1
2, 19:00:00,25,13,0,0,1,1
4, 16:00:00,52,10,0,0,1,0
5, 11:00:00,24,30,0,1,1,0
3, 04:00:00,42,4,0,0,0,0
6, 01:00:00,22,13,0,0,1,1
6, 20:00:00,24,13,0,0,0,0
5, 21:00:00,27,1,0,0,1,0
4, 20:00:00,23,43,0,0,1,0
6, 15:00:00,23,26,0,0,1,0
3, 23:00:00,30,28,0,0,0,0
0, 19:00:00,32,4,0,0,1,0
2, 17:00:00,25,53,0,0,1,0
0, 20:00:00,25,13,0,0,1,0
4, 22:00:00,25,19,0,0,0,0
3, 06:00:00,36,43,1,0,1,0
3, 14:00:00,26,17,0,0,1,1
1, 13:00:00,28,5,0,1,0,1
2, 23:00:00,38,19,0,1,1,0
4, 12:00:00,29,18,0,0,1,0
5, 03:00:00,19,25,1,0,1,1
3, 14:00:00,31,19,1,0,1,0
6, 17:00:00,22,2,0,0,0,0
0, 23:00:00,41,21,0,0,1,0
4, 19:00:00,36,10,0,0,0,0
2, 16:00:00,21,15,0,1,0,0
4, 03:00:00,33,19,1,0,0,0
0, 19:00:00,28,7,0,0,0,0
2, 12:00:00,39,43,0,0,0,0
3, 16:00:00,39,8,1,0,1,0
6, 02:00:00,33,12,0,0,0,0
1, 13:00:00,34,6,1,0,1,1
6, 15:00:00,43,27,0,0,0,0
0, 12:00:00,32,6,0,0,0,0
5, 18:00:00,26,19,0,1,1,0
0, 08:00:00,26,29,0,1,1,0
5, 04:00:00,49,28,1,0,0,0
2, 02:00:00,41,15,0,1,1,0
4, 15:00:00,59,10,0,0,0,0
3, 20:00:00,28,12,0,0,1,0
6, 17:00:00,34,4,0,0,1,0
6, 19:00:00,25,23,0,0,1,0
4, 01:00:00,25,44,0,0,1,0
3, 08:00:00,37,21,0,1,1,0
4, 06:00:00,27,26,0,1,0,0
3, 20:00:00,41,17,1,1,0,0
2, 06:00:00,28,58,0,0,1,0
3, 05:00:00,19,35,0,1,1,0
5, 03:00:00,36,12,0,1,1,0
4, 03:00:00,22,9,0,0,1,0
6, 02:00:00,31,20,0,0,1,0
1, 17:00:00,22,10,0,0,0,0
4, 04:00:00,27,33,0,0,1,0
2, 03:00:00,23,30,0,0,1,0
3, 02:00:00,55,7,1,0,1,0
4, 18:00:00,29,16,0,0,1,0
5, 04:00:00,48,2,0,0,0,1
1, 14:00:00,21,29,0,0,1,0
0, 20:00:00,53,3,0,0,1,0
1, 16:00:00,22,3,0,1,1,0
0, 15:00:00,43,10,0,0,1,0
3, 03:00:00,38,21,0,0,1,0
0, 14:00:00,23,52,0,0,1,0
5, 12:00:00,51,17,0,0,1,0
2, 04:00:00,23,23,0,0,1,0
1, 14:00:00,18,42,0,1,0,0
5, 01:00:00,32,17,0,0,0,0
1, 05:00:00,50,7,0,0,0,0
6, 21:00:00,20,27,0,0,0,0
3, 02:00:00,32,36,0,1,0,0
1, 18:00:00,20,37,0,0,1,0
3, 03:00:00,29,3,0,0,0,0
2, 00:00:00,52,31,0,1,0,0
1, 05:00:00,18,45,0,0,1,0
4, 12:00:00,26,47,1,1,1,0
0, 17:00:00,31,13,0,1,0,0
1, 23:00:00,34,11,1,0,1,0
3, 23:00:00,30,10,0,0,1,1
2, 22:00:00,22,44,0,0,1,0
2, 07:00:00,40,7,0,0,0,0
2, 15:00:00,30,36,0,1,0,0
1, 21:00:00,38,30,0,0,1,0
2, 21:00:00,41,10,0,0,0,0
0, 06:00:00,35,38,0,0,0,0
2, 18:00:00,38,29,0,0,0,0
0, 15:00:00,33,22,0,0,0,1
4, 19:00:00,29,11,0,1,1,0
0, 15:00:00,26,50,0,1,1,1
5, 07:00:00,30,3,0,0,1,0
0, 15:00:00,31,7,0,1,0,0
4, 23:00:00,45,14,0,0,1,0
2, 05:00:00,22,40,0,0,0,0
4, 14:00:00,26,52,0,0,0,0
1, 20:00:00,29,33,0,0,1,1
3, 19:00:00,25,15,0,0,1,0
3, 06:00:00,55,15,0,0,1,0
0, 00:00:00,33,27,0,0,1,0
5, 03:00:00,35,10,0,0,0,0
5, 00:00:00,33,19,0,0,1,1
0, 23:00:00,25,11,0,0,0,0
6, 05:00:00,18,13,0,0,1,1
6, 22:00:00,22,1,1,0,1,0
0, 09:00:00,30,30,0,1,1,0
4, 15:00:00,27,20,0,0,1,0
4, 20:00:00,36,24,0,1,1,0
2, 22:00:00,55,15,0,1,1,0
5, 01:00:00,28,15,0,0,1,1
2, 12:00:00,26,22,1,0,1,1
1, 21:00:00,19,30,0,0,1,0
1, 02:00:00,32,28,0,0,1,0
5, 11:00:00,32,56,0,0,1,0
2, 22:00:00,23,57,0,1,1,0
5, 17:00:00,32,8,1,1,0,0
2, 13:00:00,33,13,0,0,1,0
1, 17:00:00,50,6,0,0,1,1
6, 16:00:00,47,19,0,0,1,0
4, 05:00:00,22,26,0,0,1,1
4, 18:00:00,17,26,0,0,1,1
2, 19:00:00,28,3,0,0,0,0
5, 16:00:00,21,25,0,0,1,0
4, 14:00:00,26,24,0,0,1,0
2, 03:00:00,18,25,0,1,1,0
4, 17:00:00,40,16,0,0,1,0
0, 10:00:00,22,29,0,0,1,0
4, 00:00:00,32,3,0,0,1,0
5, 00:00:00,23,19,0,0,1,0
3, 19:00:00,19,14,0,0,1,0
4, 02:00:00,24,7,0,0,0,0
6, 03:00:00,39,26,0,0,0,0
6, 22:00:00,32,30,0,0,1,0
2, 17:00:00,49,63,0,0,0,0
3, 08:00:00,21,15,1,0,1,0
6, 12:00:00,55,23,0,0,1,0
6, 18:00:00,31,19,0,1,1,0
1, 16:00:00,43,12,0,0,1,0
2, 17:00:00,18,3,0,0,0,0
0, 22:00:00,21,58,0,0,1,1
0, 14:00:00,26,37,0,0,0,0
4, 08:00:00,29,49,0,0,1,0
1, 04:00:00,21,13,0,0,0,0
5, 18:00:00,29,11,0,0,1,1
4, 07:00:00,53,12,0,0,1,1
2, 00:00:00,58,28,1,0,1,0
4, 11:00:00,47,13,1,0,1,0
5, 21:00:00,43,12,0,1,0,0
6, 04:00:00,23,40,0,0,1,0
6, 23:00:00,22,19,0,0,1,0
4, 19:00:00,28,18,0,0,0,1
0, 07:00:00,26,15,0,0,1,1
5, 21:00:00,21,46,0,0,1,0
2, 10:00:00,41,30,0,0,1,0
0, 02:00:00,22,29,0,0,1,0
3, 04:00:00,32,15,0,0,1,0
3, 19:00:00,39,17,0,0,1,0
1, 05:00:00,23,16,0,1,1,0
0, 15:00:00,25,1,0,0,0,0
0, 20:00:00,33,4,0,0,0,0
2, 16:00:00,25,89,0,1,1,0
1, 17:00:00,53,1,0,0,0,0
4, 23:00:00,27,14,0,0,1,0
5, 21:00:00,27,1,1,1,1,1
5, 00:00:00,33,33,1,0,1,0
4, 18:00:00,41,15,0,0,0,0
5, 16:00:00,36,19,0,0,0,1
0, 09:00:00,32,55,0,0,1,0
5, 18:00:00,26,9,0,0,0,1
0, 23:00:00,20,17,0,0,0,0
3, 07:00:00,27,42,0,0,1,0
6, 19:00:00,25,5,0,0,0,0
2, 22:00:00,29,17,0,1,1,0
0, 10:00:00,36,20,0,0,1,0
2, 00:00:00,23,29,0,0,1,0
3, 18:00:00,23,37,0,0,0,1
6, 12:00:00,29,15,1,0,0,1
5, 04:00:00,25,5,0,0,0,0
1, 11:00:00,24,43,0,1,1,0
1, 01:00:00,22,11,0,1,0,0
4, 15:00:00,20,3,1,0,1,0
6, 23:00:00,23,20,1,0,1,0
4, 22:00:00,40,21,0,0,0,0
0, 05:00:00,33,6,1,0,1,0
4, 18:00:00,39,23,0,0,0,0
3, 18:00:00,28,49,0,0,1,0
2, 20:00:00,25,18,0,0,1,0
4, 04:00:00,18,11,0,0,0,0
4, 07:00:00,32,29,0,0,1,0
5, 06:00:00,27,6,1,0,1,0
0, 00:00:00,56,26,0,0,1,1
4, 21:00:00,25,12,1,0,1,0
0, 00:00:00,23,12,1,0,1,0
4, 12:00:00,48,14,1,1,1,0
2, 02:00:00,28,14,0,0,1,0
0, 20:00:00,27,27,0,0,1,0
6, 03:00:00,24,13,0,0,0,1
1, 22:00:00,45,1,0,1,0,0
0, 01:00:00,27,11,0,0,0,0
6, 00:00:00,20,21,0,0,0,0
2, 17:00:00,25,8,0,0,1,0
1, 13:00:00,21,9,0,0,1,0
2, 21:00:00,38,45,0,0,0,0
6, 01:00:00,22,21,0,0,1,0
6, 20:00:00,28,15,0,0,1,0
0, 11:00:00,23,12,0,0,0,0
5, 01:00:00,38,2,0,0,1,0
5, 04:00:00,22,39,0,0,1,1
3, 03:00:00,27,19,0,0,1,1
2, 22:00:00,22,33,0,0,0,0
6, 21:00:00,30,30,0,1,1,0
4, 22:00:00,27,20,0,0,1,1
4, 13:00:00,64,3,0,0,1,0
0, 05:00:00,43,34,1,0,1,1
5, 20:00:00,22,20,0,0,1,0
5, 15:00:00,28,3,1,0,1,1
0, 17:00:00,21,28,0,0,1,0
6, 19:00:00,22,9,0,0,1,0
1, 22:00:00,27,49,0,1,1,0
0, 05:00:00,22,23,0,0,1,0
0, 22:00:00,33,29,0,0,1,0
4, 15:00:00,53,8,0,0,1,0
2, 17:00:00,34,9,0,0,1,0
0, 16:00:00,36,22,1,0,0,1
4, 04:00:00,41,17,1,0,1,1
5, 15:00:00,32,7,0,0,0,1
1, 07:00:00,41,3,0,0,1,0
4, 13:00:00,24,16,0,0,0,0
2, 03:00:00,46,1,0,0,0,1
1, 16:00:00,33,17,0,0,1,0
5, 19:00:00,18,20,0,0,1,1
0, 06:00:00,21,25,0,0,1,1
5, 15:00:00,34,50,0,0,1,0
1, 07:00:00,23,23,0,0,1,0
3, 20:00:00,34,1,0,0,1,0
0, 02:00:00,24,16,0,0,1,1
1, 22:00:00,19,8,0,0,1,0
1, 00:00:00,22,26,0,1,0,0
6, 12:00:00,30,7,0,1,0,1
5, 13:00:00,51,7,1,0,0,0
3, 02:00:00,30,71,1,0,1,0
6, 15:00:00,27,15,0,0,1,0
0, 04:00:00,28,13,1,1,1,0
3, 09:00:00,29,16,0,0,0,0
6, 01:00:00,38,28,0,0,1,0
5, 00:00:00,25,78,0,0,1,0
6, 02:00:00,32,17,0,0,1,0
3, 02:00:00,32,24,0,1,1,0
1, 17:00:00,19,25,0,0,1,0
3, 17:00:00,35,2,0,1,0,1
2, 21:00:00,31,28,0,0,1,0
3, 20:00:00,25,27,1,0,1,1
2, 20:00:00,50,20,0,0,1,1
4, 15:00:00,32,22,0,0,0,0
6, 00:00:00,32,61,1,1,1,0
3, 15:00:00,39,21,0,0,1,0
1, 16:00:00,44,18,0,0,1,1
6, 14:00:00,27,27,0,0,1,0
3, 04:00:00,38,33,0,0,1,0
5, 00:00:00,21,43,0,0,1,0
1, 08:00:00,17,10,0,0,0,0
5, 06:00:00,27,7,0,0,0,0
3, 12:00:00,21,23,0,1,1,0
5, 18:00:00,40,15,0,0,0,0
0, 15:00:00,24,19,0,0,1,0
0, 18:00:00,45,19,0,0,1,0
6, 08:00:00,18,12,0,0,0,0
3, 06:00:00,19,7,0,0,0,0
0, 17:00:00,35,14,0,1,1,0
3, 16:00:00,31,46,0,0,1,1
2, 23:00:00,33,19,1,0,1,0
1, 23:00:00,19,17,0,0,1,0
3, 01:00:00,34,20,0,0,0,0
1, 18:00:00,37,18,0,0,1,0
5, 18:00:00,37,12,0,0,0,0
5, 05:00:00,19,65,0,0,1,0
2, 16:00:00,33,29,0,1,1,1
5, 16:00:00,33,4,0,0,0,0
4, 02:00:00,28,34,0,0,1,0
3, 03:00:00,39,2,0,0,1,0
6, 07:00:00,17,26,0,0,1,0
0, 04:00:00,43,5,0,0,0,0
1, 20:00:00,23,40,1,0,1,0
5, 03:00:00,24,41,0,0,0,0
5, 18:00:00,29,25,0,0,0,0
2, 17:00:00,20,9,0,0,1,0
6, 10:00:00,22,10,0,0,1,0
6, 06:00:00,19,20,1,0,1,1
3, 22:00:00,26,17,0,0,1,0
5, 06:00:00,17,21,0,0,1,0
5, 20:00:00,22,42,0,0,1,1
4, 15:00:00,29,29,0,1,0,0
6, 15:00:00,36,19,0,0,1,0
3, 21:00:00,45,43,0,0,1,0
1, 00:00:00,24,13,0,0,1,0
1, 09:00:00,18,21,0,0,1,1
6, 08:00:00,22,21,0,0,1,0
0, 01:00:00,40,22,0,1,1,0
4, 16:00:00,39,4,1,0,1,0
5, 01:00:00,47,6,0,0,0,0
4, 19:00:00,21,15,0,0,0,0
0, 16:00:00,38,12,0,0,0,0
0, 00:00:00,27,19,1,0,1,0
5, 05:00:00,26,51,0,0,1,1
5, 00:00:00,23,21,0,0,0,0
3, 15:00:00,43,24,0,0,0,0
2, 06:00:00,38,10,0,1,1,0
4, 00:00:00,31,56,1,1,1,0
5, 01:00:00,47,35,0,1,0,0
2, 12:00:00,31,17,0,0,0,0
0, 18:00:00,21,76,0,0,1,0
4, 03:00:00,32,17,0,0,0,0
5, 06:00:00,62,21,0,1,0,0
3, 22:00:00,38,31,0,0,1,0
0, 10:00:00,19,16,0,0,1,0
6, 13:00:00,39,30,0,0,0,0
6, 23:00:00,24,19,0,0,0,0
2, 22:00:00,37,15,0,1,1,0
0, 02:00:00,26,52,0,0,1,0
4, 21:00:00,31,19,0,0,1,1
1, 22:00:00,69,15,0,0,1,0
6, 14:00:00,20,24,0,0,1,0
2, 03:00:00,24,17,0,0,1,1
2, 20:00:00,32,12,0,0,1,0
3, 20:00:00,40,11,0,0,0,0
4, 00:00:00,22,5,0,0,1,0
1, 02:00:00,29,70,0,0,1,0
4, 02:00:00,40,18,0,1,1,0
5, 06:00:00,40,23,0,0,1,0
6, 15:00:00,21,2,0,0,0,0
3, 21:00:00,32,26,0,1,1,0
4, 16:00:00,35,1,0,0,0,0
4, 20:00:00,36,1,1,0,0,0
5, 01:00:00,27,47,0,1,0,0
4, 18:00:00,46,9,0,0,0,0
4, 16:00:00,37,19,0,1,1,0
0, 18:00:00,30,21,1,0,1,1
5, 10:00:00,41,2,0,0,1,0
4, 15:00:00,33,6,0,0,0,1
5, 16:00:00,27,4,0,0,0,1
5, 14:00:00,27,67,0,0,1,0
4, 12:00:00,24,8,0,0,1,0
1, 02:00:00,30,20,0,0,1,0
4, 18:00:00,19,6,0,0,0,0
5, 03:00:00,34,9,0,0,1,0
2, 04:00:00,17,22,0,0,0,0
4, 03:00:00,17,24,0,0,0,0
5, 14:00:00,26,14,0,0,1,0
0, 21:00:00,29,3,0,0,0,0
5, 03:00:00,19,21,0,0,0,0
2, 22:00:00,32,9,0,0,1,0
4, 23:00:00,20,46,0,0,1,0
4, 19:00:00,35,17,0,1,1,0
4, 02:00:00,24,40,0,0,1,1
5, 12:00:00,26,25,0,0,1,0
5, 01:00:00,26,17,0,0,1,0
1, 00:00:00,36,8,0,0,0,0
6, 02:00:00,23,10,0,0,1,0
2, 19:00:00,33,12,0,0,1,1
0, 22:00:00,22,4,0,0,0,0
0, 19:00:00,26,16,0,0,1,0
3, 20:00:00,31,30,0,1,0,0
3, 20:00:00,20,50,0,0,1,0
1, 13:00:00,19,14,0,0,0,0
5, 20:00:00,34,13,1,0,1,1
0, 03:00:00,51,34,0,0,1,0
2, 15:00:00,56,3,0,0,0,1
4, 17:00:00,20,21,0,0,0,0
2, 21:00:00,21,8,0,1,0,1
2, 07:00:00,48,26,0,0,1,0
0, 18:00:00,21,33,0,0,0,0
0, 00:00:00,31,5,0,0,0,0
0, 05:00:00,20,37,0,0,1,0
4, 08:00:00,34,10,0,0,0,0
4, 02:00:00,24,12,0,0,1,0
0, 17:00:00,32,14,0,0,0,0
6, 15:00:00,35,27,0,0,0,0
1, 04:00:00,28,18,0,0,0,0
1, 03:00:00,48,6,0,0,0,0
3, 17:00:00,21,17,0,0,1,0
4, 14:00:00,22,79,1,0,1,0
6, 20:00:00,40,16,0,0,1,0
2, 16:00:00,31,17,0,0,0,0
5, 06:00:00,21,22,0,1,0,0
0, 05:00:00,24,41,1,0,1,0
4, 17:00:00,28,17,0,0,0,0
3, 20:00:00,19,5,0,0,1,0
4, 23:00:00,30,23,0,0,0,0
4, 16:00:00,36,5,0,0,0,1
3, 17:00:00,39,12,0,0,0,0
5, 21:00:00,39,21,0,1,0,1
5, 03:00:00,24,25,0,1,0,0
1, 18:00:00,24,23,0,0,1,0
3, 02:00:00,43,44,0,0,1,0
3, 16:00:00,30,17,0,0,0,0
4, 20:00:00,18,45,0,0,1,0
5, 15:00:00,44,10,0,0,1,0
3, 13:00:00,41,7,0,0,1,1
0, 00:00:00,51,23,0,0,0,0
0, 19:00:00,25,9,0,0,1,0
6, 22:00:00,35,17,0,1,1,0
4, 21:00:00,30,27,0,0,1,0
2, 12:00:00,39,8,0,0,0,0
3, 23:00:00,25,25,0,0,1,0
5, 13:00:00,25,39,0,0,1,0
2, 18:00:00,48,33,0,0,1,0
0, 18:00:00,38,38,0,0,0,1
5, 16:00:00,21,19,1,0,0,1
0, 19:00:00,20,16,0,0,0,1
1, 13:00:00,30,8,0,0,1,0
4, 00:00:00,53,14,0,0,0,0
6, 00:00:00,22,28,0,0,1,0
1, 13:00:00,30,20,0,0,1,0
4, 13:00:00,59,17,0,0,0,0
1, 21:00:00,19,6,0,0,0,0
5, 07:00:00,18,11,0,0,1,0
2, 13:00:00,40,10,0,0,1,0
4, 01:00:00,27,27,0,0,0,1
2, 14:00:00,48,16,0,0,1,0
4, 23:00:00,30,4,0,0,1,0
5, 00:00:00,19,64,1,1,1,0
1, 00:00:00,29,13,1,0,0,0
6, 23:00:00,52,14,0,0,1,0
5, 03:00:00,20,32,0,0,1,0
3, 16:00:00,34,59,0,0,0,0
0, 01:00:00,46,3,0,1,0,0
5, 02:00:00,21,30,0,0,1,0
4, 14:00:00,26,30,0,0,1,0
1, 17:00:00,21,35,0,0,1,1
2, 20:00:00,34,12,0,0,1,1
3, 03:00:00,28,33,0,1,0,0
1, 20:00:00,21,32,0,0,1,0
6, 12:00:00,56,18,0,0,1,0
2, 10:00:00,22,60,0,0,1,0
1, 16:00:00,50,43,0,0,1,0
2, 19:00:00,33,4,0,0,1,1
1, 13:00:00,30,4,0,1,0,0
2, 18:00:00,24,1,0,0,0,0
1, 22:00:00,26,14,0,0,0,0
3, 22:00:00,27,11,0,0,1,0
4, 15:00:00,18,18,0,0,1,0
6, 18:00:00,37,10,0,0,1,1
6, 13:00:00,29,19,0,0,1,0
6, 00:00:00,47,9,1,0,1,1
0, 17:00:00,43,27,1,1,0,0
3, 19:00:00,51,7,0,0,0,1
5, 02:00:00,21,15,0,1,0,1
0, 18:00:00,43,5,0,0,0,0
2, 04:00:00,19,54,0,0,1,0
6, 17:00:00,28,9,0,0,0,1
5, 01:00:00,37,67,0,1,0,0
6, 16:00:00,48,20,0,0,1,0
5, 21:00:00,39,11,0,0,1,0
0, 14:00:00,31,14,0,0,0,0
6, 22:00:00,39,12,0,0,0,0
